@relation 'dr-weka.filters.unsupervised.attribute.RandomProjection-N10-R42-DSparse1_clustered-weka.filters.unsupervised.attribute.Reorder-R1,2,3,4,5,6,7,8,9,10,11,13,12'

@attribute Instance_number numeric
@attribute K1 numeric
@attribute K2 numeric
@attribute K3 numeric
@attribute K4 numeric
@attribute K5 numeric
@attribute K6 numeric
@attribute K7 numeric
@attribute K8 numeric
@attribute K9 numeric
@attribute K10 numeric
@attribute Cluster {cluster0,cluster1}
@attribute Class {0,1}

@data
422,194.937787,-74.459243,98.726896,111.387091,23.411317,-72.765076,76.210236,-124.269785,-146.276222,-2.603193,cluster1,0
423,163.708421,-55.425626,91.798693,111.499704,-1.50341,-53.693575,60.621778,-65.170961,-109.955606,-0.187167,cluster0,1
424,90.943335,-26.801015,24.261234,-82.396728,200.235796,-32.088713,36.373067,-234.70195,-59.732562,-74.978874,cluster0,1
425,153.378389,-50.290913,77.949071,12.924523,109.312569,-53.632136,55.425626,-244.084497,-109.893334,-29.903064,cluster1,0
426,92.663052,-34.087886,48.497423,48.683045,14.831423,-31.730045,32.908965,-164.693894,-66.685622,-4.509871,cluster1,0
427,236.462852,-76.693859,121.665938,76.561911,103.352521,-98.243273,90.066642,-188.059821,-168.473099,-42.062838,cluster1,0
428,51.080317,-12.553036,17.320508,-23.05564,75.632763,-15.159776,19.052559,-339.639248,-30.326071,-27.22598,cluster0,1
429,59.777369,-20.747921,5.196152,12.371743,16.838885,-19.089247,27.712813,-63.123017,-37.217476,-0.847331,cluster0,1
430,115.397648,-39.326657,59.035209,69.700549,-1.442616,-36.883579,39.837169,-52.278718,-76.817671,-1.129476,cluster0,1
431,44.268854,-15.17112,17.32227,-26.596759,56.581332,-12.541693,13.856406,-117.223891,-26.743467,-10.841978,cluster0,1
432,113.478835,-39.555832,48.497423,23.517535,50.407629,-36.654404,41.569219,-131.427033,-78.778805,-9.499739,cluster1,0
433,71.975603,-27.640089,31.176915,38.570664,5.154154,-24.321435,25.980762,-107.595213,-52.732055,-1.601588,cluster1,0
434,253.840583,-86.300045,124.726397,157.119463,11.46755,-85.172985,98.726896,-123.707842,-173.973289,-2.136213,cluster0,1
435,362.848257,-129.690616,200.917894,246.581404,10.088607,-128.384954,138.564065,-169.272129,-257.225932,-3.285371,cluster0,1
436,39.090695,-13.47984,20.78461,13.214415,13.738731,-12.500923,13.856406,-210.40498,-24.995185,-4.249583,cluster1,0
437,18.291484,-6.902794,3.474265,-4.463356,11.658839,-5.221562,6.928203,-67.957001,-9.421329,-1.438137,cluster0,1
438,64.938665,-24.227565,19.052559,40.946566,3.188349,-22.537807,29.444864,-118.808783,-47.644637,-1.911994,cluster0,1
439,9.563531,-3.438916,5.196152,-24.456382,35.432037,-1.757237,3.464102,-111.191181,-6.024927,-5.171999,cluster1,0
440,307.510711,-110.747542,180.133284,179.940846,32.136209,-109.222911,112.583302,-180.173241,-220.764785,-1.973159,cluster1,0
441,79.607158,-22.675973,40.931584,11.175966,55.385479,-31.017602,31.176915,-124.698399,-55.193015,-20.74333,cluster0,1
442,357.772236,-121.213985,223.434554,230.670389,4.158011,-117.809026,121.243557,-137.544069,-239.785292,-0.414002,cluster0,1
443,269.301172,-96.575332,143.760217,140.961167,43.88749,-95.682308,100.458947,-188.132167,-191.424343,-9.656926,cluster0,1
444,58.017837,-20.754637,27.712813,16.007085,22.188688,-17.350481,20.78461,-72.096307,-42.44111,-1.157297,cluster1,0
445,193.250011,-67.549981,117.779455,128.744764,3.376758,-65.817931,69.282032,-81.767392,-134.107591,-0.002674,cluster1,0
446,196.4343,-39.596405,40.806178,-66.380884,217.508273,-97.235609,91.798693,-346.424609,-126.234961,-89.786171,cluster0,1
447,78.838048,-29.419188,20.791456,48.202633,-7.479536,-27.738489,32.908965,-39.350239,-51.065763,-0.279007,cluster1,0
448,78.865823,-22.352349,31.176915,-104.120639,207.936274,-36.537378,29.444864,-419.885478,-56.23414,-66.98269,cluster0,1
449,73.65049,-27.702916,31.183512,37.455841,9.416312,-25.990659,29.444864,-56.996426,-51.057169,-1.242064,cluster0,1
450,160.568686,-50.346593,62.872325,61.932464,43.611998,-55.308506,64.08588,-227.137926,-109.434569,-16.359452,cluster0,1
451,32.020825,-9.680879,8.662016,-6.644033,31.394633,-9.37168,13.856406,-123.159026,-21.670988,-7.596763,cluster0,1
452,64.96986,-14.877198,20.78461,-31.781288,95.787708,-24.959971,25.980762,-275.637445,-40.68524,-36.460326,cluster1,0
453,214.026619,-77.01849,112.585982,108.89592,54.901284,-80.598133,83.138439,-168.744955,-156.629574,-18.936647,cluster1,0
454,175.783235,-65.852187,84.87049,43.474865,106.589901,-67.515725,69.282032,-181.678447,-132.521809,-35.122118,cluster0,1
455,257.23035,-98.071924,131.635861,148.384616,38.28995,-97.649817,100.458947,-152.51827,-191.370809,-11.802785,cluster1,0
456,82.359184,-19.392555,36.497226,-82.043694,187.777874,-41.229223,34.641016,-393.076278,-61.291063,-61.614252,cluster0,1
457,201.753787,-66.336583,124.707658,81.646582,70.852869,-73.959533,71.014083,-150.879187,-141.192273,-22.402905,cluster1,0
458,110.04648,-41.073297,64.094767,58.133563,25.261661,-38.60104,39.837169,-134.446646,-82.202272,-5.451597,cluster1,0
459,238.163888,-90.154147,96.994845,143.019116,18.5306,-91.711188,98.726896,-149.560552,-179.260356,-8.519549,cluster1,0
460,139.488685,-48.059002,81.419513,89.575836,3.466081,-47.203792,50.229473,-72.162748,-96.064975,-1.08161,cluster1,0
461,262.376429,-96.960887,128.17176,122.946414,68.018183,-98.760855,103.923048,-216.884397,-194.884984,-15.531421,cluster1,0
462,201.825043,-71.014083,122.975607,129.717717,5.118534,-69.282032,71.014083,-88.159102,-141.121017,-0.867124,cluster1,0
463,64.928393,-23.061884,34.659459,-17.481454,82.282468,-25.435539,24.248711,-187.386711,-51.100569,-20.842902,cluster1,0
464,281.428927,-99.871863,155.884573,150.611933,50.656613,-99.31398,105.655099,-188.635629,-198.349146,-10.594075,cluster1,0
465,245.059841,-86.330693,143.760217,128.480825,45.489325,-88.606438,88.334591,-170.263357,-170.632353,-12.752319,cluster1,0
466,35.540791,-12.101217,17.327119,24.698225,-1.331109,-10.415443,13.856406,-44.013254,-25.080988,-0.211553,cluster0,1
467,264.251178,-91.335752,134.016305,116.739222,73.352234,-104.385989,103.923048,-175.666367,-195.897986,-23.494232,cluster1,0
468,63.246242,-21.176947,36.37645,-6.587836,62.742392,-20.392272,20.78461,-167.781815,-44.137525,-17.061049,cluster1,0
469,52.856064,-13.124783,22.52339,-22.136792,67.516184,-18.052132,17.320508,-194.059402,-33.746476,-22.940218,cluster1,0
470,104.838226,-35.677586,41.572777,44.688967,20.30002,-33.604446,39.837169,-112.474414,-68.363297,-4.416572,cluster0,1
471,84.001537,-23.74047,15.633252,-0.69961,61.914269,-28.221054,34.641016,-301.054903,-56.251575,-25.310467,cluster0,1
472,267.687747,-95.739597,114.315353,159.995096,24.696003,-96.518043,110.851252,-158.867313,-187.841615,-7.122865,cluster0,1
473,245.049843,-86.24448,128.17176,88.466849,121.021123,-95.620854,93.530744,-222.911187,-177.570554,-51.712826,cluster1,0
474,349.359271,-118.713373,73.144781,224.330887,-27.256182,-122.041689,157.616623,-131.983976,-239.383425,-5.716642,cluster0,1
475,184.647829,-61.816486,65.914198,83.033166,35.732908,-62.891172,74.478185,-240.452383,-128.817713,-11.944181,cluster0,1
476,68.485433,-24.119523,22.520061,13.630382,30.178902,-20.913798,25.980762,-87.947932,-44.09447,-6.982986,cluster0,1
477,85.728196,-29.142851,31.18192,59.168447,-4.508759,-28.014825,36.373067,-44.365326,-63.228174,-0.577327,cluster0,1
478,134.248598,-48.497423,64.08588,84.976841,-4.021687,-46.765372,50.229473,-55.235379,-90.918007,-0.652131,cluster0,1
479,87.749446,-20.983186,38.465232,-35.311997,127.563157,-37.906542,32.908965,-385.314964,-62.855185,-49.90969,cluster0,1
480,184.543295,-65.926016,110.994226,61.025734,77.363033,-67.441896,67.549981,-179.033265,-132.279029,-12.120393,cluster1,0
481,141.221585,-50.229473,72.746134,98.621236,-6.225907,-48.497423,53.693575,-56.827591,-99.533477,-0.02454,cluster1,0
482,205.330321,-72.746134,109.119201,133.870091,-1.275207,-71.014083,76.210236,-92.252464,-142.811891,-0.32902,cluster1,0
483,328.299054,-117.975523,173.251295,209.85433,14.622654,-119.315438,124.707658,-161.563962,-232.841913,-7.658164,cluster1,0
484,302.432226,-100.870345,102.550854,164.047013,6.302408,-112.171904,124.707658,-167.73171,-216.959225,-12.530527,cluster0,1
485,324.841321,-116.957481,159.348674,195.768787,13.484966,-116.869378,122.975607,-151.211467,-225.950836,-6.879926,cluster0,1
486,78.846233,-27.078053,29.451671,14.945991,41.737983,-24.883472,31.176915,-139.922677,-56.25373,-8.156579,cluster0,1
487,42.431322,-15.528024,17.320508,16.17998,11.22637,-13.916839,17.320508,-46.273882,-32.046863,-0.787298,cluster1,0
488,303.973538,-107.534702,178.403859,180.927767,52.702324,-115.899852,114.315353,-180.456852,-220.835231,-21.835263,cluster1,0
489,75.424887,-24.080299,41.581139,-27.878385,97.798896,-24.417124,25.980762,-216.253496,-51.013119,-22.795346,cluster0,1
490,85.81065,-16.734261,36.903042,-41.172495,122.149404,-38.691365,31.176915,-243.706246,-60.888977,-49.646889,cluster1,0
491,118.611865,-41.563952,60.621778,66.857625,5.111405,-39.842436,43.30127,-59.476674,-80.573978,-0.29496,cluster1,0
492,241.686551,-84.841202,148.956369,148.986928,20.776957,-83.167726,86.60254,-121.234297,-170.541542,-2.936718,cluster1,0
493,32.155814,-12.124356,12.124356,0.737012,16.141837,-10.392305,12.124356,-60.318363,-19.80571,-0.685689,cluster0,1
494,224.30257,-76.330979,103.992424,129.076332,21.119294,-81.285645,88.334591,-155.725898,-161.896731,-11.169433,cluster0,1
495,16.490118,-5.147416,10.392305,-26.550394,38.028428,-3.512838,5.196152,-115.880774,-9.490644,-2.214829,cluster1,0
496,61.525348,-24.225755,27.712813,25.269648,14.691707,-20.807566,22.51666,-60.046798,-45.861802,-1.190219,cluster0,1
497,189.813378,-65.07897,46.822628,93.837945,28.138955,-63.092789,83.138439,-281.645952,-130.585603,-11.630127,cluster0,1
498,81.01292,-23.469108,23.040244,-19.650678,86.349524,-33.688568,32.908965,-459.884845,-55.639111,-35.150961,cluster0,1
499,248.663068,-82.837244,32.988666,120.930902,12.513419,-83.439634,110.851252,-287.249091,-168.716899,-14.03435,cluster0,1
500,13.067847,4.708963,7.044516,-69.502453,94.24333,-8.173065,1.732051,-168.841052,-5.868399,-30.886825,cluster1,0
501,207.464386,-65.763667,106.454455,29.709771,136.598017,-83.192702,77.942286,-311.299084,-145.505319,-43.447017,cluster0,1
502,298.747005,-108.693667,162.815436,194.376627,17.850644,-107.812684,114.315353,-175.492929,-217.401475,-5.795232,cluster0,1
503,142.926569,-41.95519,72.958208,7.533406,109.326449,-58.503757,51.961524,-304.083847,-102.816107,-39.026827,cluster1,0
504,215.751277,-67.058987,112.678214,42.423048,122.060529,-90.557637,83.138439,-236.137999,-156.547371,-35.818632,cluster1,0
505,262.669638,-98.182197,93.894916,169.670246,3.513152,-101.003646,112.583302,-135.793066,-199.680025,-8.243777,cluster0,1
506,391.617943,-135.468192,134.927698,233.798239,6.475019,-146.85609,166.276878,-175.343904,-267.774622,-13.235821,cluster0,1
507,206.999526,-64.931164,83.249529,2.514233,179.536612,-90.953409,83.138439,-319.772143,-151.446825,-68.916093,cluster0,1
508,342.808144,-115.464808,137.799811,216.546311,-1.660976,-118.362051,140.296115,-139.838641,-233.736268,-3.954525,cluster0,1
509,56.310435,-18.276718,20.79698,19.557388,18.265255,-16.364298,20.78461,-321.465566,-37.211473,-6.82705,cluster0,1
510,194.907109,-74.230261,100.458947,132.704154,2.412232,-72.994058,76.210236,-101.277346,-146.3069,-1.404898,cluster1,0
511,376.983458,-112.025982,39.308337,131.015333,84.985617,-142.585486,176.669182,-282.368127,-250.838865,-54.390305,cluster0,1
512,310.875722,-105.655099,199.185843,207.794378,2.775592,-103.923048,107.38715,-119.772465,-210.471571,-0.268606,cluster1,0
513,212.516231,-58.546456,18.165385,29.091011,84.715353,-86.945812,98.726896,-239.181214,-131.580249,-42.631649,cluster0,1
514,87.564544,-28.148846,26.086559,34.441212,17.609994,-27.27678,34.641016,-87.633947,-61.286028,-6.450116,cluster1,0
515,239.907428,-90.031878,133.367912,156.888404,7.654466,-88.369355,90.066642,-115.788672,-172.320664,-1.069647,cluster1,0
516,156.840324,-50.152938,33.206603,81.428634,4.632599,-50.306009,67.549981,-93.255706,-106.270325,-5.166642,cluster0,1
517,167.172246,-59.440918,96.994845,73.051061,40.950723,-60.070588,60.621778,-120.722422,-120.348188,-3.707477,cluster0,1
518,194.858868,-70.57696,114.318019,125.78133,8.513873,-69.719155,71.014083,-101.84841,-137.692221,-2.470812,cluster1,0
519,253.823787,-90.063912,157.616623,172.073896,8.370886,-88.337321,91.798693,-113.086967,-179.188914,-1.444246,cluster1,0
520,113.698528,-40.443684,59.54151,24.962488,63.7068,-46.158856,43.30127,-145.155973,-86.737318,-15.092845,cluster0,1
521,298.82703,-107.294064,121.243557,196.046821,-14.715455,-105.748185,119.511506,-115.213822,-208.663857,-0.646282,cluster0,1
522,317.844854,-114.171119,159.348674,199.678617,17.528371,-112.727537,122.975607,-179.929827,-226.0191,-7.163641,cluster0,1
523,101.186484,-33.619958,57.16435,31.148873,45.19757,-37.394125,36.373067,-125.980887,-70.28321,-14.227736,cluster1,0
524,97.962951,-32.725952,41.58945,11.736861,63.587229,-33.091979,36.373067,-135.107423,-68.300439,-19.94465,cluster0,1
525,77.19236,-27.939835,36.373067,21.419394,37.41308,-29.217842,29.444864,-86.57547,-57.907603,-13.106073,cluster1,0
526,397.497809,-148.956369,174.937132,273.868384,-23.327664,-147.224319,157.616623,-143.275267,-286.66226,-0.465986,cluster0,1
527,82.357528,-30.707153,32.915629,-20.357528,84.221781,-29.914625,32.908965,-154.838565,-56.206537,-15.218933,cluster0,1
528,177.568101,-65.812494,96.994845,112.911228,4.366228,-64.091317,65.817931,-85.887804,-125.54079,-0.641597,cluster0,1
529,75.412458,-27.664785,20.78461,33.862063,11.358793,-24.296739,31.176915,-73.485486,-54.491352,-1.339651,cluster0,1
530,49.482992,-14.463764,29.444864,-60.778704,113.644243,-18.445201,17.320508,-190.706815,-33.655446,-23.983488,cluster1,0
531,250.258617,-87.019506,129.940842,135.623262,39.07075,-91.381728,95.262794,-153.52795,-180.985003,-13.606307,cluster1,0
532,84.046314,-26.387484,36.382006,-22.479007,95.876557,-29.038142,31.176915,-195.903568,-61.437015,-26.032422,cluster0,1
533,18.16489,-6.776263,10.398984,-15.750362,34.195526,-5.348093,6.928203,-137.376503,-13.010355,-5.79379,cluster1,0
534,265.948048,-98.71429,124.79571,167.035573,23.473549,-103.935654,109.119201,-153.192877,-201.646969,-8.722452,cluster0,1
535,71.906094,-23.715685,36.373067,22.467219,23.298856,-23.049687,25.980762,-84.908132,-47.605411,-4.157248,cluster1,0
536,82.3668,-28.925656,32.952426,30.711029,24.699885,-29.964072,31.176915,-142.294895,-59.617906,-9.21191,cluster0,1
537,338.648728,-120.428876,193.98969,220.943583,18.410361,-120.326186,126.439709,-187.58099,-241.588293,-5.64881,cluster1,0
538,21.625619,-4.623535,8.684941,-26.354492,52.208671,-7.500821,8.660254,-146.493639,-12.99071,-16.153835,cluster0,1
539,156.262683,-45.142161,13.590254,41.855195,33.614307,-63.97704,72.746134,-154.112278,-103.259959,-23.609448,cluster0,1
540,203.585285,-75.9674,109.119201,131.905639,8.85144,-74.72102,77.942286,-106.927188,-153.217182,-1.829182,cluster1,0
541,252.054846,-87.818213,88.334591,157.383985,-19.984264,-85.386868,98.726896,-82.612514,-172.297602,-0.934777,cluster0,1
542,82.385464,-28.462647,19.214743,19.423689,22.313704,-26.962979,31.176915,-261.43886,-56.045574,-8.100093,cluster0,1
543,407.899734,-143.359017,245.951215,240.663882,51.76118,-145.893468,148.956369,-216.238855,-290.116742,-10.007777,cluster1,0
544,191.424433,-69.282032,102.190998,127.502019,-3.582356,-67.549981,71.014083,-78.229781,-134.201119,-0.273066,cluster0,1
545,162.026167,-55.425626,71.014083,109.076882,-13.202045,-51.961524,60.621778,-56.546777,-109.90581,-0.002645,cluster0,1
546,37.268456,-13.733756,17.320508,-20.3764,57.888869,-12.247006,13.856406,-93.369831,-25.085373,-16.312474,cluster1,0
547,51.083633,-20.653086,20.78461,-5.656109,44.362363,-19.184082,22.51666,-103.611768,-40.71506,-1.834491,cluster0,1
548,109.981431,-40.130107,48.541351,14.54075,70.218641,-39.54423,39.837169,-142.08849,-77.071271,-23.493217,cluster1,0
549,201.973376,-71.851005,60.713632,120.902827,3.606651,-70.177161,86.60254,-113.579757,-135.74051,-2.408022,cluster0,1
550,264.208386,-97.24614,143.768309,156.865085,35.528893,-101.939703,102.190998,-173.191469,-201.705189,-10.266956,cluster1,0
551,305.73095,-104.999231,154.263243,159.169324,69.43177,-114.971222,121.243557,-219.5989,-225.91143,-24.396474,cluster0,1
552,324.799516,-117.42462,159.385747,199.165195,13.150615,-116.402239,124.707658,-150.762129,-225.955568,-4.395715,cluster0,1
553,97.941944,-32.908965,36.373067,59.721221,-7.006759,-29.444864,36.373067,-39.561482,-66.602882,-0.269457,cluster0,1
554,68.448803,-18.350119,36.556988,0.294289,51.549369,-23.219101,22.51666,-241.31992,-42.229138,-16.701534,cluster1,0
555,200.122919,-66.758365,109.119201,76.463037,76.898135,-70.073649,74.478185,-153.411173,-139.35904,-24.345342,cluster1,0
556,127.422509,-44.877033,64.091268,84.030081,3.933392,-43.457558,50.229473,-66.22104,-89.078453,-1.015876,cluster1,0
557,113.42573,-37.279832,57.1693,38.962814,38.59644,-35.466302,39.837169,-143.287036,-77.099858,-10.140877,cluster1,0
558,111.80534,-29.39447,55.96737,-15.285147,106.776803,-46.815766,39.837169,-216.559681,-74.764257,-39.382798,cluster1,0
559,63.223483,-21.650583,25.987528,-31.308152,87.221899,-19.918636,22.51666,-203.105945,-44.163667,-21.469248,cluster1,0
560,454.72334,-162.512521,164.568532,305.909534,-0.381739,-161.38098,197.453792,-200.787936,-316.039269,-3.863793,cluster0,1
561,122.176829,-33.717746,60.621778,-33.328135,151.962155,-54.616845,46.765372,-314.196322,-85.669268,-52.260183,cluster0,1
562,416.604442,-143.671682,162.812776,269.61097,-12.610201,-142.116702,169.740979,-169.659095,-291.804338,-1.816324,cluster0,1
563,104.84752,-35.191805,39.971465,-6.359659,96.516006,-44.482532,41.569219,-203.801568,-80.369444,-33.198145,cluster1,0
564,319.533167,-122.972954,145.492268,207.554984,-1.745992,-121.24621,126.439709,-143.174657,-236.455142,-0.769607,cluster0,1
565,59.81335,-23.231163,31.225869,25.204535,24.956254,-23.534209,24.248711,-179.904951,-45.80853,-7.561678,cluster1,0
566,239.946245,-81.850423,107.4679,97.559276,87.525609,-93.086708,95.262794,-186.559437,-173.933148,-39.911681,cluster1,0
567,52.857564,-19.035561,25.987562,29.434331,6.153183,-17.337506,20.78461,-40.684782,-35.477027,-0.316167,cluster0,1
568,123.943349,-44.075374,29.491934,-1.855487,84.944607,-45.991268,50.229473,-266.988716,-87.330239,-25.618611,cluster0,1
569,58.141151,-22.51666,10.392305,34.641016,-9.947552,-20.78461,22.51666,-16.873067,-37.121644,0,cluster1,0
570,63.562593,-20.443697,19.584179,16.061953,28.560565,-22.857573,27.712813,-137.692237,-43.603347,-10.034787,cluster0,1
571,18.22314,-2.619318,10.392305,-57.498598,99.129011,-4.308885,3.464102,-479.222602,-9.489673,-36.65166,cluster1,0
572,197.4231,-68.768607,16.975103,75.874041,14.572099,-74.99161,90.066642,-161.934352,-129.350093,-10.076639,cluster0,1
573,210.461199,-71.014083,84.87049,131.819954,-8.16269,-67.549981,81.406388,-81.55429,-139.413064,-0.010624,cluster0,1
574,207.007362,-77.929003,91.798693,133.226449,1.527477,-76.223519,83.138439,-100.142683,-149.795105,-0.76247,cluster0,1
575,532.142527,-176.640604,71.916625,253.530411,25.692767,-202.678523,244.219164,-289.831598,-365.38398,-37.726199,cluster0,1
576,262.440427,-77.185058,41.764363,68.736554,89.684157,-96.020023,112.583302,-422.872324,-184.237054,-48.624056,cluster0,1
577,82.320027,-31.176915,43.30127,56.112065,-1.460933,-27.712813,29.444864,-39.332084,-59.708139,-0.343926,cluster1,0
578,14.824547,-4.646651,6.928203,-30.290785,46.027082,-2.281553,3.464102,-124.594493,-9.424165,-8.804752,cluster1,0
579,92.654871,-30.101283,50.26112,24.760106,41.460576,-32.252546,31.176915,-144.904708,-63.198055,-13.459994,cluster1,0
580,182.688443,-68.802793,81.448709,72.19243,62.553306,-71.493323,74.478185,-178.195729,-134.242468,-15.362641,cluster1,0
581,156.800556,-49.250884,83.138439,63.102324,57.646157,-56.404215,58.889727,-173.36917,-109.935269,-22.525646,cluster1,0
582,231.290556,-82.372858,138.564065,137.246946,25.263534,-82.171968,83.138439,-145.31735,-163.617028,-6.75496,cluster1,0
583,78.805433,-31.565718,38.106836,-46.104555,126.772242,-32.520162,32.908965,-225.086361,-63.222733,-24.162996,cluster1,0
584,220.866171,-70.628858,135.697659,98.855357,60.38107,-86.987766,79.674337,-165.196989,-156.165903,-19.499814,cluster1,0
585,403.918679,-139.160353,209.406332,263.881709,2.435904,-146.628031,154.152522,-162.405307,-281.499172,-7.908963,cluster0,1
586,215.67183,-74.358483,119.519511,122.137596,27.152865,-76.329938,79.674337,-130.122511,-151.517605,-8.527672,cluster1,0
587,70.25385,-20.431225,22.589803,-12.189874,67.938155,-22.870046,29.444864,-136.728002,-49.193018,-17.729608,cluster0,1
588,401.046573,-141.790948,181.865335,261.606347,0.121048,-140.533334,159.348674,-180.601584,-277.917343,-3.307727,cluster0,1
589,372.994684,-125.860994,140.473649,214.427322,21.017295,-135.678678,155.884573,-200.460634,-260.442241,-14.077763,cluster0,1
590,37.224756,-5.020129,17.320508,-115.690319,201.200157,-19.228582,12.124356,-464.754279,-26.861124,-72.890069,cluster1,0
591,314.458722,-107.333205,185.329436,185.378356,22.76901,-105.709044,110.851252,-167.017289,-212.084723,-5.030385,cluster0,1
592,200.161065,-73.72336,102.190998,96.47042,37.99149,-73.500958,76.210236,-141.911209,-144.517045,-4.91993,cluster1,0
593,228.048254,-58.053185,22.875387,42.952937,114.592769,-70.118575,109.119201,-240.453381,-135.618799,-40.354059,cluster0,1
594,270.958076,-80.618792,52.263,117.355624,-3.906732,-111.638848,119.511506,-104.357251,-184.05923,-22.782579,cluster0,1
595,347.333274,-102.435106,-8.617384,183.722719,-14.536855,-101.946889,171.47303,-200.539051,-217.293854,-7.586182,cluster0,1
596,298.885195,-105.436601,187.061487,194.963274,16.299714,-104.141547,107.38715,-132.520976,-210.337742,-1.319083,cluster0,1
597,93.354776,-29.177083,33.964294,-18.74336,104.107607,-38.372898,39.837169,-364.634975,-68.973558,-35.373291,cluster0,1
598,92.639191,-32.757872,43.307985,24.857962,37.669644,-29.595957,32.908965,-102.489071,-64.977432,-8.271526,cluster1,0
599,207.009697,-70.99497,116.047404,131.912122,7.443663,-69.301145,76.210236,-93.896457,-141.132516,-1.881229,cluster1,0
600,250.317621,-86.38729,154.168531,95.114652,100.350605,-92.013943,90.066642,-221.480584,-179.21497,-25.477984,cluster1,0
601,18.277232,-4.98138,10.392305,-18.23643,29.97805,-1.946823,3.464102,-111.255071,-9.435581,-4.448113,cluster1,0
602,213.95494,-76.173907,109.148706,95.420645,53.742525,-81.442716,81.406388,-165.490052,-154.942377,-14.540864,cluster1,0
603,78.818564,-27.712813,41.569219,48.139105,-2.33309,-24.248711,25.980762,-34.082213,-52.817298,-0.139357,cluster1,0
604,316.137133,-112.419856,112.607418,201.854005,-14.747881,-111.014698,129.903811,-126.08962,-213.859696,-1.355801,cluster0,1
605,54.558416,-15.23258,22.6551,-65.813713,134.733927,-28.06869,22.51666,-234.034336,-42.308639,-43.342405,cluster1,0
606,56.415647,-15.904065,34.642809,-4.971519,56.070139,-18.736952,17.320508,-125.095781,-37.113304,-19.507754,cluster1,0
607,186.740161,-57.485488,40.790754,1.50032,152.498242,-70.686272,84.87049,-241.286653,-126.273687,-53.770294,cluster0,1
608,52.862329,-18.693113,32.908965,10.44923,30.106336,-17.679954,19.052559,-74.258334,-37.204313,-3.878798,cluster1,0
609,30.419639,-10.135126,17.320508,9.630476,10.04613,-8.917432,10.392305,-127.361751,-19.809834,-2.080808,cluster0,1
610,110.083851,-39.837169,51.961524,65.144516,6.830344,-36.373067,41.569219,-56.060331,-75.245585,-0.354523,cluster0,1
611,148.211071,-58.724821,71.014083,86.126606,15.456939,-57.322583,58.889727,-87.652801,-113.3286,-2.479012,cluster1,0
612,96.181642,-34.641016,50.229473,59.972973,-1.970419,-31.176915,32.908965,-48.083916,-66.631134,-0.224359,cluster1,0
613,252.126947,-88.334591,154.152522,160.555415,7.432427,-86.60254,88.334591,-117.764022,-173.957551,-1.131556,cluster1,0
614,65.027513,-21.358225,32.973702,-0.793397,60.542485,-27.139198,24.248711,-180.668207,-49.238849,-19.282733,cluster1,0
615,286.631147,-98.59626,162.812776,172.221887,19.827608,-97.125482,103.923048,-142.119561,-198.343079,-4.37088,cluster0,1
616,170.60684,-62.252769,86.60254,107.188706,1.716204,-60.722838,64.08588,-77.871168,-120.377696,-0.946772,cluster1,0
617,293.536564,-102.044222,155.884573,144.235584,56.206081,-107.533926,107.38715,-167.458309,-201.829967,-20.350778,cluster1,0
618,92.715459,-21.851201,41.647643,-48.428499,145.552923,-37.038526,32.908965,-269.069191,-63.117388,-54.621083,cluster1,0
619,132.499114,-50.229473,50.229473,77.606376,-3.51709,-46.765372,50.229473,-59.365671,-89.20339,-0.725319,cluster0,1
620,82.259032,-29.505534,27.712813,0.952465,62.105576,-29.384193,32.908965,-232.955902,-58.037084,-15.598955,cluster0,1
621,269.400692,-95.207485,103.923048,173.289319,-4.106164,-93.586053,110.851252,-124.320074,-187.860721,-2.365157,cluster0,1
622,222.573749,-80.207246,121.243557,73.100148,85.954715,-80.873479,83.138439,-213.614931,-160.209479,-12.37053,cluster1,0
623,59.813676,-15.164432,29.665063,-39.186538,102.681589,-22.940686,20.78461,-191.999273,-42.179142,-33.649926,cluster1,0
624,64.915841,-12.276244,10.41735,-42.572044,95.157501,-31.025026,27.712813,-262.718234,-44.181654,-34.882197,cluster1,0
625,44.24088,-17.300222,22.520041,6.039788,26.868442,-15.608743,17.320508,-99.195916,-33.701406,-2.861947,cluster0,1
626,68.384361,-23.668036,34.642662,14.163537,36.103714,-21.365285,24.248711,-85.647723,-49.393449,-6.894084,cluster1,0
627,305.73095,-104.999231,154.263243,159.169324,69.43177,-114.971222,121.243557,-219.5989,-225.91143,-24.396474,cluster0,1
628,104.769318,-17.886617,38.617843,-56.173574,166.658861,-47.931314,39.837169,-238.134863,-69.660485,-74.438613,cluster0,1
629,120.464454,-43.261462,58.889727,72.95483,1.475363,-39.876976,43.30127,-66.725129,-85.649592,-1.157071,cluster0,1
630,70.360561,-24.642102,7.468011,7.532829,38.30655,-29.051473,32.908965,-288.005091,-47.128637,-15.613728,cluster0,1
631,120.366172,-13.47023,31.240644,-170.719867,345.705097,-62.740005,46.765372,-399.224083,-77.029057,-148.399283,cluster0,1
632,42.468258,-14.787649,20.78461,-0.482484,29.507205,-12.925164,13.856406,-89.736375,-30.277876,-4.984407,cluster1,0
633,32.170292,-8.339925,10.46069,-10.655183,26.853702,-5.516481,10.392305,-77.671187,-18.028588,-2.224301,cluster0,1
634,37.368761,-7.405868,22.546805,-41.714369,83.288467,-13.378741,10.392305,-387.776161,-23.238832,-25.234425,cluster1,0
