@relation 'dr-weka.filters.unsupervised.attribute.RandomProjection-N10-R42-DGaussian_clustered-weka.filters.unsupervised.attribute.Reorder-R1,2,3,4,5,6,7,8,9,10,11,13,12'

@attribute Instance_number numeric
@attribute K1 numeric
@attribute K2 numeric
@attribute K3 numeric
@attribute K4 numeric
@attribute K5 numeric
@attribute K6 numeric
@attribute K7 numeric
@attribute K8 numeric
@attribute K9 numeric
@attribute K10 numeric
@attribute Cluster {cluster0,cluster1}
@attribute Class {0,1}

@data
437,-1.967244,-10.528529,33.973657,-24.31009,-32.522798,65.348771,95.040107,26.281495,42.929674,82.386262,cluster1,1
438,-37.876682,24.791176,56.477222,-62.252204,-101.787286,86.301676,149.308469,51.958468,85.734006,119.729385,cluster1,1
439,14.155884,-32.589082,52.744655,-31.868835,-32.535092,117.871465,154.536976,48.898405,63.981319,140.93361,cluster1,0
440,-161.644178,125.158658,51.039604,-174.405138,-348.722876,61.465828,233.561677,205.898333,346.405628,94.458395,cluster0,0
441,-12.715161,2.411238,49.352877,-54.284218,-108.590167,104.261069,165.884918,89.92929,131.455683,160.063233,cluster1,1
442,-216.100957,170.142609,54.411185,-178.698754,-367.809962,4.580518,170.861186,219.809362,361.617557,6.692624,cluster0,1
443,-128.344705,97.879492,61.44577,-154.887248,-314.319469,89.92692,246.5936,189.036951,314.001869,141.716129,cluster0,1
444,-14.994016,3.800375,15.142307,-41.50027,-72.969588,59.023328,101.960102,52.09751,88.647047,73.39686,cluster1,0
445,-114.094711,96.319871,25.580056,-100.155351,-206.842328,5.241325,99.547977,117.150695,198.636788,10.508934,cluster0,0
446,44.06771,-70.455246,119.608694,-134.733125,-285.949823,330.948544,488.392291,234.860965,350.214358,600.979131,cluster0,1
447,-41.921871,38.463428,10.650438,-41.309671,-92.078989,7.902387,52.259194,28.480835,71.075284,32.498606,cluster1,0
448,71.096286,-106.682296,206.174272,-106.202687,-181.776973,433.530146,575.547802,240.549726,290.336602,605.543433,cluster0,1
449,-32.297077,25.209502,16.671746,-44.573493,-88.111691,31.198998,75.958976,46.791025,85.550052,46.207361,cluster1,1
450,-68.545521,34.509893,101.602348,-121.898677,-216.700281,172.723786,299.664894,137.889564,217.600116,259.906499,cluster0,1
451,-1.172797,-15.817659,60.565614,-44.413137,-59.927493,119.141287,164.693101,57.525356,77.201862,150.598963,cluster1,1
452,9.131965,-38.235926,150.842618,-82.949037,-131.187859,268.492828,368.646869,141.597019,173.331112,378.764551,cluster0,0
453,-90.607118,80.891141,52.544884,-122.162914,-263.930347,87.060599,217.39063,161.735842,263.493884,153.952526,cluster0,0
454,-28.927147,32.523396,56.016967,-94.585927,-227.28206,133.236948,239.160712,171.881742,256.343635,208.64082,cluster0,1
455,-120.741097,112.673567,37.380577,-139.200859,-308.627019,45.949908,190.669122,166.733413,285.481716,96.87704,cluster0,0
456,53.621643,-87.474183,193.385667,-111.325875,-180.779229,396.645228,533.624803,227.427331,272.222138,559.920708,cluster0,1
457,-77.274552,58.119208,56.405919,-107.756633,-229.54902,88.744405,201.238109,173.853384,259.065682,136.379421,cluster0,0
458,-52.069694,35.864515,50.379672,-78.099212,-147.471461,88.297558,175.507624,95.51186,153.067509,121.688093,cluster1,0
459,-115.619373,111.638172,31.22398,-135.633748,-298.369345,43.5324,187.555261,132.428204,249.597182,116.224626,cluster0,0
460,-80.55234,67.337405,23.050649,-74.304917,-153.792687,16.645572,91.966405,84.321675,148.33423,32.561973,cluster1,0
461,-104.513765,82.186644,58.80736,-159.93724,-326.09909,121.649988,286.357889,196.555516,327.142127,198.079653,cluster0,0
462,-117.383735,98.048006,31.971171,-103.541186,-216.639247,7.375503,107.167536,124.645415,205.876255,10.424246,cluster0,0
463,11.468798,-29.064094,73.017489,-65.445856,-112.992826,178.109548,257.951286,114.744926,158.885695,242.39752,cluster1,0
464,-134.252299,102.67896,58.692847,-161.439715,-323.232204,90.383579,246.301549,202.256472,332.086342,138.678168,cluster0,0
465,-119.01202,90.24602,63.30469,-137.07984,-282.741331,80.533861,224.619573,180.632805,292.630714,130.836065,cluster0,0
466,-21.410499,18.683247,17.337772,-25.545667,-47.232679,27.266993,55.755798,23.260697,43.881579,37.68729,cluster1,1
467,-97.107239,85.738733,34.724038,-144.427323,-317.260344,81.514902,234.705605,188.903511,317.920246,167.59304,cluster0,0
468,-2.516891,-18.459821,78.052662,-59.57678,-99.619706,158.243573,227.315386,103.803262,138.641674,203.640973,cluster1,0
469,4.5896,-29.197426,100.417996,-60.667226,-96.206067,188.891644,263.669132,104.740491,132.24248,258.143675,cluster1,0
470,-45.301369,23.993496,42.867056,-71.51082,-128.37527,82.5695,152.840115,78.89018,133.557059,117.365136,cluster1,1
471,-20.284917,-17.855933,159.629567,-106.349501,-163.527522,274.535894,397.931581,130.397194,175.591992,387.709881,cluster0,1
472,-133.619065,114.319962,36.670923,-155.82784,-314.326264,60.194666,202.549789,157.557565,286.927051,125.566988,cluster0,1
473,-68.675425,77.264489,84.222826,-121.905228,-310.795029,141.098731,287.082988,222.499712,331.566176,259.126678,cluster0,0
474,-185.605413,180.476442,8.864921,-187.754554,-402.190907,0.391842,155.694811,121.484941,283.085164,109.3571,cluster0,1
475,-84.783887,48.01782,103.548446,-140.421234,-247.296088,175.055656,313.428285,146.837337,234.152627,255.227159,cluster0,1
476,-15.188195,1.863114,32.93232,-46.60192,-84.370045,77.284883,120.694692,63.190324,98.411876,98.715184,cluster1,1
477,-46.792474,48.920202,4.344462,-47.632361,-101.308644,8.090402,51.585848,38.59136,79.558968,25.439753,cluster1,1
478,-76.484048,66.401634,17.169632,-65.837879,-147.920099,0.040153,70.62951,66.810462,128.415295,22.998228,cluster1,1
479,7.357009,-45.872916,204.246475,-115.921901,-190.009173,361.641689,512.663342,194.250135,239.450493,521.046822,cluster0,1
480,-58.689968,26.616828,51.881527,-117.414084,-220.982025,129.058471,249.61232,170.067471,267.963618,175.161031,cluster0,0
481,-83.301592,78.680577,9.181548,-71.238684,-158.292613,-4.193364,69.603072,69.637857,137.861792,17.389622,cluster1,0
482,-118.595432,102.278735,24.512036,-106.89543,-227.900444,8.190533,116.243438,111.915472,206.627505,35.336292,cluster0,0
483,-181.346421,160.721437,43.152925,-173.365126,-376.365886,24.15425,202.5658,189.681552,341.021908,86.768566,cluster0,0
484,-147.106976,130.822974,43.793428,-167.140914,-357.903788,47.15224,212.263594,147.867792,284.004047,140.849114,cluster0,1
485,-174.059295,149.401794,44.41662,-167.997941,-365.207554,22.711637,191.90364,182.316533,327.456734,77.86576,cluster0,1
486,-17.672325,-2.479084,53.73189,-67.79385,-110.273708,123.744002,188.068773,87.084895,128.812959,157.314369,cluster1,1
487,-12.936182,9.735021,9.775043,-28.963003,-54.138969,33.027443,62.629981,31.854456,57.208631,42.602453,cluster1,0
488,-151.431144,140.957094,52.598637,-160.498353,-359.509736,53.877362,227.598955,211.052639,349.035613,132.405556,cluster0,0
489,12.703731,-44.728402,94.287741,-76.139648,-117.368235,218.37179,299.700643,139.796101,185.056129,277.419607,cluster0,1
490,22.227813,-35.548332,118.215563,-72.555994,-146.303508,233.722314,331.262895,156.016866,193.075906,358.73425,cluster0,0
491,-61.847674,49.177978,17.699204,-62.393673,-128.615441,17.273119,78.758582,69.210789,123.602124,28.575696,cluster1,0
492,-132.148512,108.648788,33.35196,-128.302901,-264.96376,28.821994,154.462679,158.354707,266.383989,48.068082,cluster0,0
493,-5.852306,-7.811929,24.243297,-27.530035,-43.1041,54.804476,87.096116,33.692388,56.749986,71.38351,cluster1,1
494,-113.919778,99.062018,50.50791,-130.151405,-270.463317,64.390776,196.812122,140.15618,241.799676,128.521689,cluster0,1
495,12.499715,-39.041168,52.159156,-38.720457,-36.165889,124.964498,165.470881,55.892679,75.657654,143.621659,cluster1,0
496,-20.738553,14.62894,11.79057,-38.723769,-78.008797,39.238033,82.664579,45.274694,81.556094,52.845283,cluster1,1
497,-92.310191,52.776634,125.209974,-158.39388,-268.815535,212.328091,362.382856,145.554442,239.765279,312.568014,cluster0,1
498,-20.713788,-45.468254,270.090279,-147.367664,-205.003786,420.962679,601.922539,184.360542,224.628566,574.41022,cluster0,1
499,-118.492867,83.693511,112.244892,-180.229902,-338.012179,195.579718,375.700534,138.659474,268.855392,346.214286,cluster0,1
500,47.205033,-64.770133,82.669481,-33.017649,-47.167587,189.89363,240.59005,95.53589,108.040343,266.475101,cluster1,0
501,-39.99026,1.466047,127.677148,-147.335531,-282.44905,259.109533,425.176557,235.318274,338.930511,391.661062,cluster0,1
502,-166.604768,145.022328,55.442717,-169.339334,-350.234213,47.739368,213.916883,187.85361,318.554067,91.279812,cluster0,1
503,-25.384027,-9.281807,146.465831,-121.781914,-220.480855,262.298092,409.035243,193.108424,259.518206,385.157655,cluster0,0
504,-45.724501,18.618971,74.32474,-137.237628,-274.422174,178.600351,331.76096,211.891087,320.793413,296.719304,cluster0,0
505,-133.050602,138.335358,15.991454,-143.700334,-326.779441,13.701905,161.246145,123.299665,249.380152,93.262149,cluster0,1
506,-199.946499,170.458269,30.261628,-210.406701,-447.989837,22.466576,211.237027,179.510377,360.769406,129.019994,cluster0,1
507,-5.988088,-1.426706,128.52892,-130.978599,-298.785816,270.101055,433.606613,248.734954,344.750047,455.277685,cluster0,1
508,-188.85075,160.865325,29.260659,-184.376863,-376.150801,14.04743,167.426069,170.005316,316.028735,73.035224,cluster0,1
509,-45.954866,-12.773846,192.012865,-115.598785,-141.095638,284.441587,416.561546,111.527419,141.709261,364.083846,cluster0,1
510,-108.586261,103.555187,20.294303,-106.528684,-234.06259,9.480155,122.863005,107.064833,199.848118,43.366988,cluster0,0
511,-116.027747,102.833414,69.661642,-214.226182,-466.340681,177.36701,373.046775,197.617901,381.664792,422.582887,cluster0,1
512,-191.225224,154.844136,47.377354,-156.991995,-322.243255,-0.165851,145.714633,191.739618,315.818546,2.171301,cluster0,0
513,-38.59061,9.362849,90.568617,-140.135017,-274.184059,199.246632,335.295167,148.471427,261.632485,375.02073,cluster0,1
514,-32.130644,23.884206,26.795363,-55.48443,-108.701269,62.17742,115.72885,60.424815,102.849866,93.634126,cluster1,0
515,-134.0645,117.687545,26.667381,-127.608302,-276.223794,11.524428,147.070559,137.640808,253.333672,48.16808,cluster0,0
516,-71.142192,61.338831,15.982901,-90.278805,-181.769645,45.157695,120.760574,72.860191,147.316773,96.799743,cluster1,1
517,-70.215069,43.153595,35.557344,-99.03889,-189.618267,66.681002,163.905984,130.953419,206.523217,86.455473,cluster0,1
518,-110.722025,94.354522,32.450973,-104.243492,-220.869226,19.709014,128.478213,119.874787,208.751334,44.495172,cluster0,0
519,-149.655406,128.870379,32.473382,-132.87678,-278.211422,8.515455,137.699275,156.656521,267.201019,24.599898,cluster0,0
520,-21.904416,7.502663,37.643902,-77.96418,-154.859315,110.89683,202.057581,113.044952,179.956535,170.243619,cluster1,1
521,-169.657702,154.299943,21.314921,-153.191799,-337.766495,-9.238546,141.204167,134.356167,271.386634,52.514356,cluster0,1
522,-172.775958,149.74866,53.101654,-176.213486,-369.120529,50.883704,224.41488,189.626592,334.620135,110.849451,cluster0,1
523,-33.787057,18.074989,56.796992,-66.474448,-129.032233,95.055441,168.922931,101.546326,147.457917,135.447815,cluster1,0
524,-12.934498,2.456642,51.419886,-62.046155,-126.769966,117.46406,182.327446,106.215894,152.928171,163.021187,cluster1,1
525,-18.140075,16.849936,35.054772,-44.94599,-99.792723,61.837055,110.887679,73.397256,104.802266,85.685349,cluster1,0
526,-231.19985,219.482846,23.610765,-200.362971,-458.483379,-39.026799,168.848064,178.128868,358.66792,36.733117,cluster0,1
527,12.069413,-36.184744,51.342111,-66.490389,-112.126731,155.433455,223.1584,112.148209,166.953906,202.05395,cluster1,1
528,-98.704957,84.946008,23.7701,-93.66884,-201.050266,11.302954,109.254371,101.879988,184.622857,33.17206,cluster0,1
529,-28.543884,20.554219,18.82866,-51.127507,-95.094221,50.037299,96.262555,49.250717,87.369922,67.307191,cluster1,1
530,40.987745,-70.829344,77.847997,-57.32753,-82.355841,210.015722,274.061662,129.906274,165.448912,268.404263,cluster0,0
531,-117.945176,103.156672,41.024017,-135.799089,-292.671379,57.714534,198.259879,165.742595,280.690023,117.854091,cluster0,0
532,12.911465,-31.763765,75.971756,-70.898693,-127.345964,191.357035,270.503186,131.250679,179.121125,259.355516,cluster0,1
533,5.07332,-26.969538,69.113013,-43.239395,-50.26535,135.910191,186.446032,58.731633,77.215108,166.960313,cluster1,0
534,-134.000141,128.381656,25.936948,-150.247196,-327.7297,32.939712,190.793571,154.441376,282.492162,108.914609,cluster0,1
535,-25.896637,9.891943,34.15986,-49.119425,-86.218492,67.07235,117.018182,64.151411,101.330721,86.43043,cluster1,0
536,-32.994434,16.644121,62.978626,-67.361118,-123.376349,108.266722,188.498346,77.040427,121.520195,159.546745,cluster1,1
537,-193.66248,163.611611,62.019463,-188.591197,-386.951117,46.727512,230.710758,214.615557,361.549024,90.393553,cluster0,0
538,14.176107,-31.47915,78.212201,-40.63161,-53.900907,150.348827,197.453954,71.94676,86.219224,195.292703,cluster1,1
539,-45.290445,29.113894,52.285038,-99.177859,-205.281516,105.014428,205.682492,83.833663,162.57618,221.122865,cluster1,1
540,-110.184978,101.618169,24.855303,-111.567436,-239.128393,16.010297,128.491564,120.758056,210.146526,37.956819,cluster0,0
541,-140.048714,127.501805,15.563881,-123.280738,-275.710099,-15.083344,99.352785,103.364909,210.238055,24.874289,cluster0,1
542,-42.676482,-5.407144,150.001924,-103.904701,-150.535556,223.322888,341.295446,103.904148,140.610722,294.422861,cluster0,1
543,-212.868853,172.632343,57.450261,-220.755237,-455.565229,61.936067,279.351976,275.959138,459.482716,115.039679,cluster0,0
544,-111.415771,99.212246,20.413274,-97.009547,-212.529503,-3.07318,96.399911,101.424586,187.945676,18.627266,cluster0,1
545,-95.416755,87.495958,9.727337,-78.750557,-175.108062,-7.069384,68.467092,72.485504,145.028126,14.421487,cluster1,1
546,17.430739,-21.256709,37.706815,-26.600123,-55.088875,97.983869,129.91275,67.73237,91.566398,127.053553,cluster1,0
547,4.862831,-20.819459,19.388497,-50.326002,-77.112247,98.331206,152.063607,63.169121,109.114357,129.109364,cluster1,1
548,-14.793102,6.569985,56.784134,-63.580914,-143.425912,117.788764,192.047003,115.843918,168.547342,169.855796,cluster1,0
549,-102.294246,84.584386,27.761564,-119.780353,-233.796518,44.745713,143.142175,101.644247,195.399197,90.942368,cluster0,1
550,-130.969324,118.515214,45.052151,-152.149722,-323.307248,56.179987,216.481745,176.807089,296.430472,112.0512,cluster0,0
551,-132.572885,119.486816,56.188954,-175.005102,-372.38232,103.686925,282.602746,218.324101,362.03554,202.172388,cluster0,1
552,-175.074265,148.14849,42.47013,-172.401358,-363.634131,24.702807,189.601208,184.018898,328.036927,70.828892,cluster0,1
553,-52.383717,49.0684,3.927115,-47.077851,-106.555521,4.004788,50.775492,41.961069,88.262135,19.563334,cluster1,1
554,-22.86171,-20.46844,134.963571,-88.098661,-122.811529,221.840512,323.227427,118.658019,153.006883,293.459494,cluster0,0
555,-67.133142,54.267682,47.96294,-105.820731,-229.764449,99.155779,204.482294,168.789147,260.367919,155.116425,cluster0,0
556,-69.984153,62.71385,14.015871,-70.527472,-144.173674,16.851206,82.407011,72.592711,133.852189,35.436146,cluster1,0
557,-42.75567,19.700247,58.976449,-77.507066,-142.060479,112.101923,193.162413,105.144446,161.137949,151.381572,cluster1,0
558,-0.365813,-21.734949,99.926865,-81.606112,-160.445661,198.732856,299.702224,155.188663,209.339805,302.585393,cluster0,0
559,17.342496,-43.099258,88.690067,-66.583373,-106.629044,205.251359,280.396918,120.199323,160.514405,264.449706,cluster0,0
560,-247.317176,226.644067,25.456218,-256.960896,-523.149955,28.965653,241.422806,218.089774,432.959034,131.448156,cluster0,1
561,12.655865,-40.951201,151.383827,-108.126929,-199.221925,295.617575,428.594799,208.371909,267.024573,436.448883,cluster0,1
562,-230.746408,210.383141,20.295712,-220.550106,-469.325547,7.683208,208.965793,191.70637,386.117106,96.797829,cluster0,1
563,2.919919,-11.359702,79.432576,-78.021216,-163.655021,178.330961,276.506311,136.118636,191.735968,273.485919,cluster0,0
564,-173.509174,162.157764,24.921894,-169.387184,-378.191674,-2.477972,175.733129,159.748176,309.183006,55.384373,cluster0,1
565,-29.468237,6.999214,91.48646,-72.433435,-113.427053,146.241708,234.376457,79.864043,117.45713,200.260766,cluster1,0
566,-79.265846,83.801882,66.489159,-123.128731,-295.986567,104.118373,235.759416,189.013446,288.083325,201.619613,cluster0,0
567,-24.656289,19.621773,10.410499,-32.034902,-61.281342,23.214129,54.794916,34.31046,64.424061,32.377461,cluster1,1
568,-13.255146,-20.139609,122.390962,-109.579643,-192.758431,239.219196,360.335369,148.685987,212.850605,333.959159,cluster0,1
569,-30.293894,28.317673,1.769761,-26.964748,-65.071378,-5.426283,21.229066,14.949473,42.890327,4.857301,cluster1,0
570,-20.164081,2.400307,65.728083,-61.177081,-98.999568,117.006844,179.830077,69.234674,102.704902,162.095286,cluster1,1
571,11.12718,-80.078773,294.80739,-122.743644,-139.079128,470.09489,626.439584,181.768545,192.452537,603.946092,cluster0,0
572,-76.437283,48.882632,50.678137,-123.913886,-249.464097,96.549214,221.361882,88.093116,193.837378,208.110075,cluster0,1
573,-118.099,99.489224,19.873661,-109.124636,-224.141421,9.128203,100.801869,101.9669,191.509866,32.958129,cluster0,1
574,-111.204759,101.500994,20.659332,-113.183779,-242.177775,11.948439,123.063513,107.438474,203.71907,46.341178,cluster0,1
575,-218.992781,200.414783,41.579057,-290.181416,-646.964855,98.872498,374.655242,204.981822,469.959495,369.310169,cluster0,1
576,-86.605093,49.060828,195.834036,-202.241832,-387.146202,332.672446,554.281811,222.12095,339.326888,551.538957,cluster0,1
577,-46.093517,44.206709,6.368707,-40.161596,-95.041823,1.932414,48.689716,43.811324,83.385875,13.783778,cluster1,0
578,18.861896,-38.024546,55.5298,-33.802723,-39.867382,133.887209,174.612611,60.032874,78.126084,163.262752,cluster1,0
579,-31.766937,10.356462,69.399382,-68.114492,-124.500732,116.771155,194.546981,99.910203,142.52468,159.748387,cluster1,0
580,-60.418544,44.23954,48.614558,-115.921594,-237.351648,115.386833,242.471063,144.102179,246.019238,193.835394,cluster0,0
581,-60.586582,45.532962,70.804067,-97.707991,-199.309009,120.799674,228.634684,140.715475,214.378347,195.263108,cluster0,0
582,-124.510928,99.753404,54.835227,-128.660495,-264.25833,53.181178,184.315031,160.166199,260.449229,82.61701,cluster0,0
583,37.67322,-62.626406,72.771395,-80.384976,-132.455264,229.672193,319.920689,149.98051,212.244347,301.562993,cluster0,0
584,-95.167928,68.782497,56.036025,-126.391124,-259.364747,85.782697,225.034124,175.335792,277.382707,157.343519,cluster0,0
585,-231.050191,201.421654,37.037265,-207.021893,-448.259781,-5.883802,196.886019,214.367702,393.550013,63.031975,cluster0,1
586,-110.30831,89.983465,45.156906,-118.622756,-244.275175,49.457034,165.711902,146.353333,238.614914,82.869257,cluster0,0
587,6.672245,-19.591485,48.098545,-56.145182,-97.642749,135.181,188.991265,93.372391,133.134031,184.010907,cluster1,1
588,-225.421962,197.276412,39.618536,-216.003206,-452.735072,22.756811,225.136692,207.725406,394.450205,100.29736,cluster0,1
589,-186.211839,156.536205,51.479788,-211.073076,-429.396575,61.861345,244.10076,200.247918,361.016542,149.00059,cluster0,1
590,76.490466,-112.477539,257.880036,-98.56368,-152.967207,482.363924,620.622382,236.625943,255.557619,659.398399,cluster0,0
591,-176.002276,132.423194,68.881133,-168.96619,-337.434841,54.442825,213.518311,208.105872,337.639493,77.129939,cluster0,1
592,-86.617009,63.138267,36.258246,-117.900379,-236.308498,70.944874,191.703281,139.440136,239.282709,111.410081,cluster0,0
593,-40.545773,11.196286,69.908757,-152.94411,-266.273564,232.761776,328.052739,186.299678,295.733323,371.337473,cluster0,1
594,-109.897295,95.943592,-2.494474,-130.408198,-317.467908,-3.06208,132.108425,76.187434,210.732024,135.832811,cluster0,1
595,-160.591723,133.017216,29.377783,-216.818738,-397.315512,120.967287,257.431152,117.329088,285.209487,273.260983,cluster0,1
596,-171.606586,142.988456,35.553828,-156.947007,-324.498839,14.237323,165.397339,188.790381,319.780004,31.899174,cluster0,1
597,-3.347541,-40.269773,186.58851,-123.51543,-190.95082,336.407314,481.050382,174.56246,227.366622,464.294358,cluster0,1
598,-25.25123,11.335577,33.924643,-57.763517,-112.833327,80.758683,140.347228,83.813333,130.431183,104.961103,cluster1,0
599,-117.765337,97.655851,29.717907,-108.901042,-222.045106,17.523565,116.428104,124.98578,213.374066,32.166388,cluster0,0
600,-88.740339,58.758571,76.690093,-146.21487,-296.589933,146.028275,297.692215,228.655061,343.604434,209.997242,cluster0,0
601,5.526534,-28.052009,55.044596,-34.234054,-37.490903,116.235187,155.022368,52.086202,67.976568,135.465019,cluster1,0
602,-86.444254,65.986707,50.974306,-124.307721,-258.338271,88.857891,221.270635,159.301636,261.1699,149.863631,cluster0,0
603,-43.810728,37.704552,10.631701,-37.246402,-83.081936,4.822084,43.475247,43.139463,76.879509,5.361478,cluster1,0
604,-176.261218,155.126238,26.968814,-165.713211,-355.34165,3.32455,157.664574,138.287653,284.786297,77.284727,cluster0,1
605,50.801087,-62.811299,104.638318,-60.043095,-113.574493,241.672766,323.479022,145.713773,180.871274,346.1266,cluster0,0
606,-1.818993,-9.453567,59.095867,-42.16028,-81.422532,117.311932,170.139378,87.300635,115.352466,160.928796,cluster1,0
607,5.699649,-10.203985,67.310942,-114.127124,-246.961359,224.83804,331.999873,192.280247,293.453151,372.31703,cluster0,1
608,-11.157872,-0.562659,23.314442,-38.74392,-66.309807,63.795783,104.639032,58.063906,90.887857,78.399493,cluster1,0
609,-19.800642,-3.425073,74.826776,-47.831643,-60.534422,111.630573,166.140905,50.887895,67.329433,135.275874,cluster1,1
610,-55.485051,45.427878,9.16868,-58.444149,-122.103537,17.569535,74.05639,63.437474,117.437307,34.128635,cluster1,1
611,-68.835011,64.962597,15.354159,-82.609147,-181.193665,22.574268,110.683138,88.361407,160.777916,48.055423,cluster1,0
612,-53.925408,46.4159,15.865811,-48.610168,-105.979012,9.494956,60.007144,54.108073,95.137119,13.249172,cluster1,0
613,-147.905179,118.870802,45.543541,-131.808736,-271.543803,17.953177,146.451658,157.889176,261.897674,28.319007,cluster0,0
614,-5.522428,-11.604208,79.194424,-65.810094,-115.727849,159.746141,245.058371,100.257861,141.463318,232.355844,cluster1,0
615,-156.401278,126.815286,41.707778,-151.089644,-312.862849,36.068723,182.840417,178.953402,306.79715,69.589103,cluster0,1
616,-93.828616,82.53719,20.112221,-88.43071,-192.045991,7.359486,98.132715,92.808021,170.866701,29.593158,cluster1,0
617,-133.666848,107.988113,58.572313,-148.478723,-330.145472,64.642752,222.461356,201.66271,330.424678,134.969838,cluster0,0
618,29.978934,-44.102552,129.797876,-75.653079,-154.771284,267.056603,366.161998,180.195686,222.484979,394.061925,cluster0,0
619,-68.731677,59.367656,14.853754,-66.625167,-150.227513,7.799831,78.858826,61.343218,125.439432,33.148488,cluster1,1
620,-13.527978,-20.831816,111.782725,-92.204178,-140.838606,212.971466,312.317169,120.179122,165.887496,280.5519,cluster0,1
621,-147.016739,133.208302,23.653082,-146.505169,-308.35941,19.060904,153.236808,129.42819,255.50654,77.281742,cluster0,1
622,-71.886091,32.336911,62.857316,-143.283016,-267.682109,152.849577,296.616166,196.807563,311.327482,207.406375,cluster0,0
623,26.848792,-40.227984,84.177662,-54.604821,-102.89625,194.941198,264.941532,124.962422,159.415221,275.043766,cluster0,0
624,15.995669,-45.586148,132.788763,-83.838303,-133.455412,253.740185,360.54215,130.182376,165.784677,380.39432,cluster0,0
625,-8.655372,-5.870853,39.444174,-44.265293,-68.350708,86.727127,134.710754,55.949435,84.62442,105.857746,cluster1,1
626,-13.098078,3.345755,21.816292,-44.966661,-85.727097,72.201538,119.893659,68.351545,108.131324,94.643021,cluster1,0
627,-132.572885,119.486816,56.188954,-175.005102,-372.38232,103.686925,282.602746,218.324101,362.03554,202.172388,cluster0,1
628,42.209933,-33.948963,111.038694,-59.642595,-163.516726,236.308859,326.057036,181.898235,224.321033,402.802156,cluster0,1
629,-64.489307,56.125774,19.114171,-63.757706,-136.953696,18.474492,83.458679,68.96675,121.736994,30.265266,cluster1,1
630,-28.336152,-16.512476,162.278152,-106.17632,-152.897148,252.836198,377.637446,106.43366,146.865725,356.967995,cluster0,1
631,143.714505,-110.100624,193.238246,-56.440803,-216.870003,438.611455,550.533453,315.899519,358.039942,735.183214,cluster0,1
632,-4.287846,-9.630669,34.460855,-37.608646,-60.752365,82.944651,124.698525,55.392765,80.78034,100.971226,cluster1,0
633,1.937795,-20.769482,27.95481,-32.694904,-40.033118,84.30489,112.498501,45.765579,67.717,95.662883,cluster1,1
634,0.931374,-66.636807,225.68958,-114.066082,-131.489061,376.67097,516.783325,158.725743,182.418871,486.854832,cluster0,0
635,-63.138094,49.10876,22.447678,-69.551213,-139.829657,28.843336,99.187889,82.040492,140.502933,40.210156,cluster1,0
636,-82.055077,60.913683,30.72654,-79.834457,-159.743393,25.662008,102.393151,92.306486,158.796951,39.603445,cluster1,0
637,-122.594877,110.668474,19.064863,-121.830892,-263.517128,1.903813,114.019313,90.852964,197.177228,63.929698,cluster0,1
638,4.608557,-20.254238,38.358956,-34.346251,-46.321083,92.290112,129.405988,52.128036,73.768755,110.194831,cluster1,0
639,-3.625011,-8.638978,131.84356,-126.981958,-271.236311,287.721949,434.698065,246.037473,338.501594,444.137217,cluster0,1
640,-14.544975,-11.327334,66.096399,-71.385561,-110.844211,137.759068,207.409722,90.394074,131.489593,172.173706,cluster1,0
641,24.519372,-43.487975,97.605252,-60.672238,-104.223377,206.751728,281.969891,113.500749,149.04782,285.989376,cluster0,0
642,9.630729,-23.359455,25.537722,-29.009923,-36.149967,78.20925,108.251281,40.94687,60.740354,89.735964,cluster1,0
643,-111.869885,96.478401,51.161827,-137.085483,-288.705463,78.911666,210.943516,173.550815,283.184537,148.576125,cluster0,0
644,-99.678471,88.410444,42.283607,-128.782878,-287.300095,67.087913,211.794661,153.758725,271.617031,163.982787,cluster0,0
645,-23.553034,-5.075555,61.431653,-119.202462,-232.230633,187.241151,307.284724,146.261154,247.563914,321.859267,cluster0,1
646,-42.017235,20.185068,71.209018,-128.648453,-241.017235,179.147768,303.446377,153.810158,249.436144,264.926883,cluster0,1
647,-20.050976,-0.427958,73.517044,-65.527415,-118.518083,133.018163,215.905086,89.760616,134.522516,196.127678,cluster1,0
648,-238.679926,188.58068,71.922437,-223.053236,-454.691234,46.887456,250.653115,270.195442,447.72301,81.733128,cluster0,1
649,-199.932574,196.141847,7.72583,-191.766478,-432.240404,-21.309771,168.414158,151.735144,327.66427,69.33223,cluster0,1
650,-179.991798,158.634145,32.098201,-163.644517,-342.770347,2.491377,149.9653,160.978386,294.378494,40.034023,cluster0,1
651,-124.663599,120.975158,20.72955,-129.873037,-285.124129,20.367281,153.616392,110.66609,230.029262,92.403486,cluster0,1
652,-4.391246,-20.669484,166.01096,-109.594147,-197.784344,296.96294,440.665483,176.749342,230.322584,439.459469,cluster0,1
653,-83.732978,63.932662,43.893552,-97.57449,-168.41782,68.536092,138.228599,66.863319,136.634816,122.299058,cluster1,1
654,-183.039056,153.938791,39.52543,-157.48598,-327.590868,5.55041,157.065788,181.921724,313.007634,26.18948,cluster0,0
655,-92.937556,82.365079,46.256188,-134.183913,-307.038139,73.18779,226.627153,171.447028,287.74948,179.936518,cluster0,0
656,-58.968063,0.734242,201.385201,-148.691055,-226.384549,314.27305,476.973245,173.201643,233.491879,432.605004,cluster0,1
657,-64.380117,56.273378,13.137778,-68.004552,-150.861578,11.411157,86.791118,66.224941,133.349622,38.248978,cluster1,0
