@relation 'dr-weka.filters.unsupervised.attribute.RandomProjection-N10-R42-DSparse2_clustered-weka.filters.unsupervised.attribute.Reorder-R1,2,3,4,5,6,7,8,9,10,11,13,12'

@attribute Instance_number numeric
@attribute K1 numeric
@attribute K2 numeric
@attribute K3 numeric
@attribute K4 numeric
@attribute K5 numeric
@attribute K6 numeric
@attribute K7 numeric
@attribute K8 numeric
@attribute K9 numeric
@attribute K10 numeric
@attribute Cluster {cluster0,cluster1}
@attribute Class {0,1}

@data
434,-104.430951,63.215127,-171.315579,0.060021,-19.273881,120.946227,48.847379,187.361945,-81.820521,256.844289,cluster0,1
435,-144.565603,56.364493,-259.245031,-1.680573,-9.574733,159.328557,51.781113,267.245031,-137.406345,351.781113,cluster0,1
436,-117.305453,122.039071,77.508641,106.870631,-120.713995,136.279173,121.806999,-73.500513,107.575949,151.806999,cluster1,0
437,-31.871774,47.857484,18.061502,31.830698,-42.823148,48.805544,47.186002,-12.073238,39.713698,59.186002,cluster0,1
438,-69.167531,68.852961,7.403571,47.143113,-50.305911,76.281493,68.098131,-1.403571,23.321199,122.098131,cluster0,1
439,-42.133927,79.272547,34.360347,42.104845,-80.543173,86.514091,78.571063,-32.360347,77.500159,86.571063,cluster0,0
440,-126.952392,75.852308,-212.857228,10.832638,-47.523634,167.40388,81.245226,218.857228,-79.55915,329.245226,cluster0,0
441,-52.536995,76.995143,-30.487061,15.457231,-87.793567,117.241247,80.022509,34.507915,54.619779,145.853595,cluster0,1
442,-137.400911,19.857603,-264.431461,5.366765,-9.657219,145.623073,21.179171,270.431461,-127.462575,299.179171,cluster0,1
443,-118.153314,93.454346,-171.602918,19.668902,-72.279966,171.795554,97.129108,183.618544,-36.682242,311.129108,cluster0,1
444,-32.250266,50.704428,-25.547842,12.215656,-39.268568,61.233958,49.932236,31.549764,14.27534,99.932236,cluster0,0
445,-73.537706,17.730166,-142.16589,1.537706,-3.17555,81.17555,19.172462,144.16589,-73.970342,173.172462,cluster0,0
446,-117.298234,264.27475,-60.83522,-2.098692,-316.719382,363.560288,279.867444,95.128456,241.272722,439.53829,cluster1,1
447,-33.432061,24.686729,-40.340641,11.394507,-2.276463,28.254721,21.970105,54.332735,-22.749967,81.970105,cluster0,0
448,-135.919036,282.701326,60.131876,103.729306,-353.515252,369.325522,296.170304,-50.131876,324.448844,360.170304,cluster1,1
449,-32.832078,32.5223,-40.920316,10.813032,-19.236952,47.233142,33.817976,46.912698,-7.79969,91.817976,cluster0,1
450,-129.434747,141.154637,-32.003707,64.971277,-128.180869,180.914815,136.260921,50.063577,63.069411,262.186599,cluster1,1
451,-54.117213,81.171649,26.436451,45.293695,-81.983587,93.164137,81.213635,-22.363251,69.009123,105.213635,cluster0,1
452,-117.971977,176.006531,56.322463,91.150685,-210.299799,225.478507,178.199041,-46.322463,187.279067,226.199041,cluster1,0
453,-92.964565,85.952319,-138.642425,7.894763,-74.284873,157.221259,90.421811,146.769303,-14.851779,268.421811,cluster0,0
454,-58.655227,107.556893,-123.040999,-3.305217,-121.319187,183.358743,118.763659,131.075447,46.342191,260.763659,cluster0,1
455,-91.046465,65.170053,-182.686065,-1.709831,-40.818855,138.062559,77.190173,190.713735,-66.205169,287.190173,cluster0,0
456,-135.486581,255.923857,52.633503,93.735809,-323.818429,344.354389,272.832169,-49.709821,288.724379,340.821929,cluster1,1
457,-79.41616,67.371378,-143.755032,2.015048,-87.852828,160.451716,77.984182,146.337354,6.887622,235.984182,cluster0,0
458,-73.902848,72.559978,-45.826224,31.319944,-60.69535,106.13297,74.41065,49.889852,13.62462,170.41065,cluster0,0
459,-95.850623,77.900487,-145.859129,7.951665,-34.836383,118.937425,84.998855,163.957937,-66.171587,280.998855,cluster0,0
460,-60.526838,27.022518,-93.267026,8.005438,-12.006024,67.514936,24.781338,99.279152,-43.061636,136.772244,cluster0,0
461,-114.293158,123.28224,-163.397318,14.253946,-96.419042,194.37983,130.484902,175.509596,-14.547162,346.484902,cluster0,0
462,-75.290606,16.458002,-146.451104,5.290606,-8.765046,84.765046,23.763778,148.451104,-72.28244,179.763778,cluster0,0
463,-66.127484,126.599618,-1.344012,38.735758,-137.190248,161.841114,131.144234,5.67118,108.217398,191.144234,cluster1,0
464,-119.765038,91.531412,-190.050916,11.087132,-69.592482,180.914576,91.359498,198.050916,-43.373652,319.359498,cluster0,0
465,-109.588332,77.63292,-162.022956,17.27443,-69.863034,163.549132,81.137924,170.191296,-25.107696,277.137924,cluster0,0
466,-28.588528,24.984702,-7.222536,16.554176,-14.460704,30.44162,22.231692,11.214902,-0.570632,52.231692,cluster0,1
467,-91.473825,94.558077,-187.118515,-17.809433,-84.702311,178.916453,108.405397,200.261203,-28.428667,326.322209,cluster0,0
468,-67.537591,105.020163,1.783701,45.986717,-119.512861,141.969799,107.816365,2.243645,94.482391,159.816365,cluster1,0
469,-82.282233,123.128831,32.480377,63.429657,-147.664651,158.827615,127.191109,-24.482319,128.639495,167.191109,cluster1,0
470,-66.395073,70.129799,-39.434455,29.587893,-55.237325,92.438361,66.141615,51.452939,18.180569,150.141615,cluster0,1
471,-148.704399,193.343955,75.263015,116.065809,-200.358279,219.823137,191.186061,-56.965087,167.361659,257.183993,cluster1,1
472,-112.157064,85.412582,-171.543798,4.707628,-36.371014,142.921578,78.146238,187.657902,-68.728172,300.146238,cluster0,1
473,-93.537957,115.599149,-170.115783,-2.875495,-142.932819,230.519367,125.219991,182.213839,43.973633,325.219991,cluster1,0
474,-129.055593,83.053877,-199.688713,-4.326329,10.603743,100.934971,67.537391,248.390147,-147.893219,341.371427,cluster0,1
475,-138.838311,142.575971,-42.741755,70.106681,-122.123115,181.613805,142.512313,60.937313,46.961629,288.493785,cluster1,1
476,-37.840362,56.722838,-25.93784,19.687262,-54.215644,76.070396,58.156312,33.955504,31.135478,110.156312,cluster0,1
477,-34.965033,22.961113,-48.848075,2.610519,-1.117165,32.774211,20.462085,56.861563,-37.867449,90.462085,cluster0,1
478,-51.575055,20.435323,-90.167817,5.575055,-2.462395,48.462395,19.709379,100.167817,-46.554533,123.709379,cluster0,1
479,-167.056,239.284114,79.899998,122.869472,-287.143254,307.788374,248.247404,-69.469764,250.04536,322.15477,cluster1,1
480,-84.495753,109.186675,-120.952901,12.455467,-102.186915,176.476813,112.356583,125.301775,27.094673,264.356583,cluster0,0
481,-54.734254,21.78762,-96.994986,0.734254,4.844644,51.155356,17.12702,106.994986,-61.913284,133.12702,cluster0,0
482,-82.361958,34.68706,-139.460538,6.361958,-6.339516,84.339516,31.959596,151.460538,-74.755516,195.959596,cluster0,0
483,-130.70566,63.755598,-226.854864,2.878696,-23.603576,149.88334,62.817194,243.090298,-107.483518,330.814054,cluster0,0
484,-121.869049,86.332419,-164.867613,11.928565,-50.993071,135.883639,99.096705,199.930423,-76.202843,328.962331,cluster0,1
485,-121.780717,58.733677,-221.975671,6.831583,-24.933487,139.984353,62.989233,242.007309,-100.160961,316.989233,cluster0,1
486,-61.803701,90.043713,-14.015515,35.062883,-85.396069,112.670971,91.993383,20.007655,52.360141,155.993383,cluster0,1
487,-20.70788,30.889814,-19.094406,8.638098,-21.061874,36.992092,32.15278,23.094406,2.066404,66.15278,cluster0,0
488,-120.784861,71.209819,-220.796789,-7.047793,-57.478403,179.651813,76.268245,226.984743,-67.520005,332.268245,cluster0,0
489,-78.89217,145.613064,-0.887596,50.68394,-165.344402,193.1637,147.048166,4.938722,136.261076,209.0462,cluster1,1
490,-87.593712,150.70223,8.112722,46.30481,-211.36308,223.298102,168.653852,2.21111,174.277476,234.647752,cluster1,0
491,-45.77797,25.604086,-77.951384,7.771888,-13.182588,55.176506,26.841998,85.951384,-31.778596,116.841998,cluster0,0
492,-94.367509,43.188997,-177.377319,0.333691,-23.944607,121.910789,42.553577,181.377319,-75.130983,238.553577,cluster0,0
493,-27.854454,43.87309,-3.974132,19.854454,-37.966606,47.966606,43.17484,7.974132,28.83627,67.17484,cluster0,1
494,-105.825214,76.081898,-126.825278,17.884528,-53.9438,132.16333,79.151206,141.943706,-41.058498,259.126558,cluster0,1
495,-45.380601,84.884655,29.586949,43.324325,-84.745891,92.689615,84.188427,-27.586949,79.704743,96.188427,cluster0,0
496,-27.610062,37.334818,-32.22885,9.583554,-25.940112,47.913604,40.565766,38.22885,0.89676,92.565766,cluster0,1
497,-165.376815,176.168913,-16.300883,92.457423,-135.695229,200.908065,166.363019,40.406251,60.540345,320.354755,cluster1,1
498,-224.660803,278.402129,153.947637,197.156013,-308.299045,324.003419,288.711549,-140.986185,276.818459,346.379869,cluster1,1
499,-184.127792,200.702758,-37.52863,91.687972,-132.405804,200.150044,182.333264,89.659516,35.294878,376.312814,cluster1,1
500,-50.743966,117.034152,41.998816,41.172218,-161.300246,155.99711,125.769518,-36.95244,158.210796,135.769518,cluster1,0
501,-135.21271,189.719592,-85.102938,46.227036,-219.798824,288.659182,203.05087,96.19173,138.62844,372.9424,cluster1,1
502,-127.936991,65.544139,-197.897173,13.442555,-33.847211,151.358919,71.158525,203.903315,-91.116117,315.158525,cluster0,1
503,-135.836118,178.995346,-10.53134,76.036916,-218.614616,257.305178,195.799282,19.94757,159.57723,309.7952,cluster1,0
504,-102.054145,144.809253,-127.062907,7.377599,-167.995021,237.537663,162.747865,137.699267,78.866905,338.744821,cluster1,0
505,-95.63667,67.45156,-163.721664,-3.412804,-12.110094,101.90164,75.307424,185.880522,-102.929912,291.276276,cluster0,1
506,-142.761385,86.645407,-248.305067,-10.614507,-15.703653,151.929933,89.423365,278.355871,-133.818791,398.900335,cluster0,1
507,-112.886519,196.939439,-95.443869,23.734293,-254.634565,307.738891,221.211861,110.850823,171.622281,389.195571,cluster1,1
508,-128.995531,58.616851,-226.628861,-6.794709,-5.079765,127.524557,52.484647,246.321543,-130.286039,322.105933,cluster0,1
509,-180.296992,188.90473,126.531672,161.386844,-184.885062,204.003482,187.02023,-118.503102,163.867454,233.02023,cluster1,1
510,-75.707581,38.842123,-132.034769,3.421303,-6.067631,81.781353,44.445395,140.034769,-76.991713,206.445395,cluster0,0
511,-161.056175,215.518753,-168.321219,3.023279,-162.454421,257.200241,207.375397,239.660917,16.188091,494.075937,cluster1,1
512,-120.965725,16.057081,-232.837737,2.965725,-3.532143,127.532143,15.221983,234.837737,-117.436221,259.221983,cluster0,0
513,-117.454586,175.981792,-62.25971,28.08263,-173.607104,222.186308,179.659866,110.298952,106.267898,341.409296,cluster1,1
514,-47.062,55.188864,-32.593904,17.443324,-45.317452,69.943104,55.991664,44.742538,8.206626,123.991664,cluster0,0
515,-92.872835,44.612191,-170.951161,2.832693,-9.084695,105.044553,45.849573,180.951161,-85.936541,243.849573,cluster0,0
516,-67.240187,64.091831,-76.230137,8.808129,-28.780711,75.036017,57.316159,100.555625,-34.308743,179.172621,cluster0,1
517,-66.77997,58.666908,-114.998916,7.41643,-55.541902,114.178362,69.260876,115.023484,-13.49198,199.260876,cluster0,1
518,-80.754226,35.501324,-134.996478,8.246402,-16.09051,93.588842,37.24054,141.014944,-60.91313,195.24054,cluster0,0
519,-98.808593,29.018005,-188.977037,-1.194559,-5.993663,111.990511,28.325991,190.977037,-97.096801,236.325991,cluster0,0
520,-58.796553,94.281285,-60.513551,10.744283,-91.386999,132.839957,102.907891,66.836939,42.230563,202.843213,cluster0,1
521,-111.494514,49.84844,-196.305868,1.387028,6.042462,95.850052,45.211276,222.305868,-123.098194,281.211276,cluster0,1
522,-135.280929,79.363203,-206.450745,13.114381,-37.073225,158.906677,76.801365,222.463081,-91.942399,334.801365,cluster0,1
523,-61.2769,68.115014,-46.482266,26.090178,-78.788312,113.617002,74.371098,50.48034,39.95015,152.36917,cluster0,0
524,-50.590314,83.505016,-44.98533,18.355628,-95.988894,125.800928,88.989942,53.238386,56.878808,164.989942,cluster0,1
525,-31.390856,42.048094,-42.351454,11.652998,-54.2412,76.503342,55.10761,44.421546,21.10714,111.10761,cluster0,0
526,-139.568962,46.342058,-274.183402,-4.431038,23.881298,114.118702,51.580628,302.183402,-182.872232,369.580628,cluster0,1
527,-47.669659,117.001051,-34.149529,23.119531,-118.372807,147.838067,118.814885,42.141835,89.282219,182.814885,cluster1,1
528,-68.415666,30.986472,-123.308084,6.409388,-9.047834,77.041556,34.306982,131.308084,-59.990148,176.306982,cluster0,1
529,-37.286875,44.996611,-30.517039,15.231417,-29.873857,53.818399,48.326961,38.517039,-1.204949,108.326961,cluster0,1
530,-53.115183,139.560979,-0.671659,33.816499,-167.904605,182.605921,144.210859,0.671659,148.766567,182.210859,cluster1,0
531,-99.3851,72.770026,-167.781082,1.82381,-55.184272,145.708502,77.515822,180.361394,-49.789488,279.515822,cluster0,0
532,-66.397589,134.245071,-15.154407,34.856909,-153.060955,177.540919,139.011625,23.414539,116.012631,207.011625,cluster1,1
533,-59.1419,92.008736,41.373258,54.958742,-92.06136,101.893626,91.384764,-39.377114,85.090208,107.382836,cluster1,0
534,-103.922283,71.960643,-179.516973,-6.193947,-29.272935,129.360053,79.336681,189.757291,-85.802013,305.318195,cluster0,1
535,-44.516229,52.312341,-29.209993,21.900743,-48.996993,74.381507,52.196617,35.244987,21.966987,106.196617,cluster0,0
536,-74.490905,84.720815,-4.985173,45.841191,-79.218891,104.669545,88.632077,15.306351,46.109903,156.632077,cluster0,1
537,-146.011498,65.968532,-229.826526,13.070786,-34.631772,169.69106,68.109088,235.826526,-104.406096,344.109088,cluster0,0
538,-57.042004,95.180032,37.699668,50.352296,-111.642332,119.009636,97.017996,-35.247652,104.671218,113.017996,cluster1,1
539,-84.268826,111.11697,-42.739902,22.70183,-94.46789,126.286242,120.26233,74.951382,34.613036,233.480472,cluster0,1
540,-75.254721,35.302367,-140.525835,2.974319,-12.994409,88.714007,46.882251,144.525835,-76.085629,210.882251,cluster0,0
541,-84.916742,28.94498,-158.606248,4.32048,8.157212,65.246526,32.7634,186.908966,-105.205078,220.7634,cluster0,1
542,-141.274363,153.480615,71.646807,121.952923,-155.035375,168.088483,161.903135,-59.482679,123.921669,217.886301,cluster1,1
543,-158.709824,84.886536,-300.9697,-5.753442,-56.12148,219.658214,86.565494,307.076526,-110.880562,420.565494,cluster0,0
544,-71.621655,23.357109,-134.191033,3.621655,1.102373,70.897627,24.582317,144.191033,-76.140269,176.582317,cluster0,1
545,-60.621337,19.578501,-105.174037,2.621337,7.122117,48.877883,14.874829,121.174037,-70.213819,142.874829,cluster0,1
546,-21.937202,66.148688,-13.717974,13.795578,-78.505064,92.36344,67.669042,17.717974,65.471158,95.669042,cluster0,0
547,-35.723387,86.964461,-15.990625,15.571517,-66.506905,90.355035,84.388617,21.990625,43.520607,132.388617,cluster0,1
548,-50.375981,85.307243,-57.234451,18.663513,-101.201801,133.590781,94.165475,67.354163,60.234589,178.153301,cluster0,0
549,-84.580313,61.752245,-114.991269,11.440643,-18.797641,91.870099,58.187631,133.128529,-54.377451,220.166835,cluster0,1
550,-107.200027,71.566603,-176.229947,5.480853,-50.456221,148.755735,88.610305,180.547667,-66.625345,306.610305,cluster0,0
551,-128.804344,114.484676,-200.00447,-2.080838,-92.483976,207.854494,118.456796,212.992968,-40.543716,374.441204,cluster0,1
552,-121.128764,57.286974,-224.562412,4.676228,-20.020418,139.653498,60.987492,240.626622,-105.025758,316.987492,cluster0,1
553,-36.165324,20.111582,-57.486568,4.165324,-1.864448,31.864448,17.553306,71.486568,-37.229168,93.553306,cluster0,1
554,-123.178285,144.190635,51.874631,96.154803,-161.320801,182.722067,146.260157,-45.415165,138.287015,200.251989,cluster1,0
555,-75.033267,83.831155,-142.340515,-3.880813,-90.162063,165.247983,84.050483,150.743527,9.080021,244.050483,cluster0,0
556,-52.434819,29.909467,-85.291369,2.248131,-6.665395,60.491151,25.498585,91.291369,-44.469445,131.498585,cluster0,0
557,-75.798517,85.942889,-42.019329,34.832137,-83.689485,122.749949,84.006653,52.038503,38.728237,174.004735,cluster0,0
558,-84.866379,133.355647,-28.297529,36.182637,-177.445901,206.013263,146.653681,38.907195,136.374917,234.626817,cluster1,0
559,-71.292316,140.447358,11.507172,52.284444,-155.43358,174.441332,142.658652,-3.514984,130.437202,192.658652,cluster1,0
560,-174.834257,105.865031,-300.955897,-13.539819,6.144931,177.535737,81.448289,332.946773,-183.189887,461.445247,cluster0,1
561,-118.586042,195.860208,-8.712658,65.519942,-252.537074,285.470974,212.192212,15.225704,205.459424,308.192212,cluster1,1
562,-159.717383,89.139613,-268.099839,-4.384849,-0.575307,148.473075,70.477997,308.099839,-170.478067,404.477997,cluster0,1
563,-70.946815,130.520021,-28.211915,31.427739,-153.248599,180.039667,145.094955,38.869035,108.196619,231.085263,cluster1,0
564,-112.054116,55.419016,-217.673156,2.051052,-1.548594,113.54553,68.659928,237.673156,-129.416526,324.659928,cluster0,1
565,-93.843981,107.342025,30.183145,70.612489,-98.426005,125.307569,107.769229,-26.057977,73.369591,161.761153,cluster1,0
566,-86.270524,89.578174,-158.803282,-3.30999,-108.34808,184.95405,106.355282,171.505698,9.282022,294.355282,cluster0,0
567,-25.330192,24.276292,-30.45979,7.302712,-11.882118,35.870342,21.532744,34.451938,-7.144688,65.532744,cluster0,1
568,-110.976257,173.801131,3.727127,77.815763,-183.711229,210.659439,186.195835,14.840555,136.593777,276.183757,cluster1,1
569,-16.74167,5.606052,-30.907504,4.74167,4.907504,9.092496,11.092496,42.907504,-24.043122,53.092496,cluster0,0
570,-67.880024,85.508644,8.675162,44.87251,-81.741962,103.962172,87.12708,-2.240514,56.519238,136.941686,cluster0,1
571,-222.784829,290.185277,207.018119,217.809357,-334.758001,337.782529,292.436309,-203.018119,329.715731,306.436309,cluster1,0
572,-101.178005,123.342287,-67.543933,36.983993,-74.273575,119.281883,123.165577,108.173761,6.765029,266.695249,cluster0,1
573,-79.185543,31.953311,-134.608959,5.185543,-1.190737,73.190737,27.178469,152.608959,-77.828923,189.178469,cluster0,1
574,-76.318526,41.419686,-137.44833,4.303188,-5.580104,81.564766,46.69968,149.44833,-77.451408,212.69968,cluster0,1
575,-202.705027,218.838569,-265.209669,-0.370139,-97.217503,234.226669,216.113713,361.598805,-111.744979,620.199987,cluster1,1
576,-223.18366,271.028738,-2.302746,126.083956,-271.026506,318.377466,279.109674,52.645818,159.986404,471.105614,cluster1,1
577,-30.906139,13.058527,-56.857401,0.906139,-0.747099,30.747099,14.349967,60.857401,-32.307881,84.349967,cluster0,0
578,-44.31461,88.904464,32.547824,41.6801,-95.046446,100.411936,88.879594,-28.537318,89.928534,102.879594,cluster0,0
579,-72.066214,80.003012,-23.434388,40.78764,-91.964732,120.759242,86.459012,29.708448,56.976102,158.459012,cluster0,0
580,-86.54502,115.136344,-105.067086,15.942774,-90.532132,160.027622,116.850912,119.228964,17.587796,270.847858,cluster0,0
581,-94.21666,98.03473,-75.49372,27.086682,-102.417634,159.287656,96.407258,85.598476,37.359948,224.407258,cluster0,0
582,-101.564618,54.246134,-154.244834,16.680602,-44.18886,133.304844,60.388904,158.247958,-48.88247,244.388904,cluster0,0
583,-60.711254,169.85142,-21.090402,31.158222,-176.48661,208.937546,174.589554,25.094368,141.491918,244.589554,cluster1,0
584,-100.207861,78.184899,-145.761715,5.072881,-87.616613,167.861953,89.839625,151.545653,-1.396105,269.811895,cluster0,0
585,-152.18687,51.708436,-284.932552,-10.9262,-4.459554,156.949692,52.38264,302.742746,-157.086766,377.98747,cluster0,1
586,-89.929398,51.587314,-143.824122,9.781934,-42.815244,122.686268,56.980662,149.845688,-44.218052,226.980662,cluster0,0
587,-47.319256,99.466464,-18.388084,20.826744,-105.539776,127.21618,99.161666,26.500042,74.42351,153.157738,cluster0,1
588,-160.810025,83.096509,-266.962225,2.536109,-10.493993,164.220077,68.674559,294.974535,-146.594701,394.674559,cluster0,1
589,-146.440697,94.442663,-227.341775,1.567457,-46.776683,174.313439,102.361037,250.481861,-105.030963,393.615597,cluster0,1
590,-161.753951,295.951671,127.995197,143.550697,-385.545819,387.342565,309.379617,-123.995197,370.562373,339.379617,cluster1,0
591,-133.644862,56.358138,-214.062372,19.582572,-45.627438,163.565148,57.81885,222.062372,-75.478218,299.81885,cluster0,1
592,-82.096569,77.832841,-129.555421,11.224973,-55.787473,128.915877,84.106427,139.627531,-25.338617,244.106427,cluster0,0
593,-116.869084,192.352714,-98.065776,7.488906,-168.379832,245.828098,160.537964,132.61467,87.33602,342.48083,cluster1,1
594,-85.173815,78.725743,-143.419997,-28.083737,-33.184951,92.623627,98.982851,192.501829,-79.595205,297.321289,cluster0,1
595,-168.067444,181.445298,-129.559228,26.299814,-53.094306,153.42568,128.40879,205.707734,-77.950986,394.404666,cluster1,1
596,-113.689997,36.938303,-226.107539,-4.562303,-12.039109,135.786809,36.515963,228.107539,-109.083787,280.515963,cluster0,1
597,-159.31455,231.201498,70.630874,119.786756,-251.857302,280.766684,238.889534,-61.921764,210.426484,314.596324,cluster1,1
598,-45.009978,62.99477,-46.792292,16.827756,-61.865366,91.698652,66.329738,54.784538,24.902596,138.329738,cluster0,0
599,-81.317621,29.920275,-146.480601,3.295551,-11.350587,93.328517,27.178331,152.480601,-69.683621,191.178331,cluster0,0
600,-108.458692,115.09076,-171.254786,10.191656,-127.967012,223.736948,124.566056,173.356454,24.92512,326.566056,cluster1,0
601,-47.508215,74.965105,31.729571,45.260217,-79.671327,85.423329,74.535089,-27.725471,74.566597,88.535089,cluster0,0
602,-90.321646,87.001596,-134.888548,12.245628,-79.045734,153.037856,98.28946,145.486322,-8.00815,268.28946,cluster0,0
603,-28.390042,7.791954,-51.35311,6.390042,-3.221556,29.221556,11.06064,57.35311,-25.790282,71.06064,cluster0,0
604,-121.854136,63.367496,-199.929286,5.637558,1.70147,106.137644,52.776302,231.94785,-118.739,300.76702,cluster0,1
605,-63.800947,159.987877,13.286797,41.230159,-205.483881,217.232805,173.608535,-8.024337,182.485249,217.596239,cluster1,0
606,-49.545355,74.871657,-10.001233,27.907717,-96.341647,114.708149,77.818103,14.286945,75.198469,123.818103,cluster0,0
607,-77.283265,183.217293,-100.963497,-7.439317,-190.532885,252.012515,178.083767,126.464823,119.001435,333.642917,cluster1,1
608,-31.289088,49.353092,-26.516808,12.874036,-45.481258,69.066206,49.002408,28.516808,24.441098,93.002408,cluster0,0
609,-69.33659,72.496772,39.571254,63.039626,-72.531764,84.2348,74.129054,-37.546334,61.40619,96.129054,cluster1,1
610,-41.772967,27.436677,-76.040957,-0.227033,-9.146003,51.146003,24.736635,82.040957,-31.967879,116.736635,cluster0,1
611,-50.185956,39.215278,-101.579924,1.995538,-17.641736,71.451318,50.77922,107.579924,-45.497668,170.77922,cluster0,0
612,-37.25714,12.945322,-60.520366,9.25714,-6.487878,38.487878,18.22881,66.520366,-30.573116,92.22881,cluster0,0
613,-101.034498,28.509952,-178.765668,11.034498,-17.147516,113.147516,33.840908,182.765668,-81.983606,229.840908,cluster0,0
614,-77.760713,114.932435,10.219321,48.348315,-123.712061,146.449167,119.539213,-3.970825,96.634859,179.531133,cluster1,0
615,-115.18786,57.048322,-200.648724,5.037014,-31.382782,141.231936,52.335724,212.648724,-83.590358,280.335724,cluster0,1
616,-63.47279,28.468736,-116.303034,5.356096,-6.902654,68.78596,31.809416,126.303034,-60.097156,165.809416,cluster0,0
617,-109.461249,73.626551,-207.962705,1.291767,-72.461361,172.291879,80.962307,222.319305,-38.485467,308.962307,cluster0,0
618,-91.047427,172.403267,-0.391899,50.188465,-233.326303,252.648453,182.376693,10.757975,196.285053,254.363205,cluster1,0
619,-47.662085,27.053163,-82.048125,9.662085,-5.177277,47.177277,30.339751,98.048125,-39.819521,132.339751,cluster0,1
620,-103.935914,147.991666,26.212204,78.00597,-151.186384,177.25644,153.174262,-18.204018,120.201836,219.174262,cluster1,1
621,-106.555138,63.253012,-169.213726,4.491272,-7.353144,105.289278,54.622096,193.216768,-99.72398,270.622096,cluster0,1
622,-101.469874,131.285766,-138.300386,20.085224,-120.187338,202.802688,137.90308,146.30349,29.18131,315.90308,cluster1,0
623,-61.665134,128.893148,2.50421,34.921248,-163.180068,178.94471,134.60417,4.1471,138.121008,184.586568,cluster1,0
624,-110.711669,175.265903,57.160899,82.858135,-208.468111,212.672417,186.222395,-42.892903,183.513611,232.222395,cluster1,0
625,-42.140652,64.038594,-1.666102,30.113324,-58.633212,76.613692,67.336328,3.662198,39.552148,103.336328,cluster0,1
626,-34.652466,57.993352,-35.098708,9.98006,-53.804454,79.135848,57.845752,41.129098,24.840996,115.845752,cluster0,0
627,-128.804344,114.484676,-200.00447,-2.080838,-92.483976,207.854494,118.456796,212.992968,-40.543716,374.441204,cluster0,1
628,-69.396855,152.596927,-30.060475,13.458497,-236.480039,251.725769,167.124009,46.393333,195.502851,249.117777,cluster1,1
629,-48.045176,24.611892,-73.709674,9.99921,-13.339448,53.293482,30.003378,81.709674,-35.760922,124.003378,cluster0,1
630,-149.255834,180.508946,88.046732,125.086766,-176.362606,193.44017,183.244898,-75.62165,153.250066,237.08958,cluster1,1
631,-71.951293,269.208861,-36.091639,5.431787,-446.099831,447.727501,294.822653,59.855785,403.118913,382.822653,cluster1,1
632,-36.04005,57.709666,-3.711154,25.115356,-59.647748,72.723054,61.89225,7.74018,42.609628,95.89225,cluster0,0
633,-31.982074,58.442436,4.208576,23.533226,-56.581804,66.290884,56.136004,1.756098,45.47631,80.133926,cluster0,1
634,-184.412665,238.552089,146.752553,168.929417,-270.413359,278.999727,243.328391,-142.625607,257.280011,273.326343,cluster1,0
635,-50.798595,32.681101,-82.980291,8.783239,-20.641321,68.625965,35.947267,86.980291,-28.388375,133.947267,cluster0,0
636,-62.940193,30.165279,-98.847165,12.718437,-19.006887,74.785131,29.621669,106.847165,-34.015105,143.621669,cluster0,0
637,-84.018974,47.78659,-139.69453,4.521798,4.413346,71.001338,46.04327,163.706852,-85.745844,223.735208,cluster0,1
638,-34.694779,63.984185,6.947005,28.206731,-64.977115,76.489067,65.748039,-4.912145,53.918675,87.748039,cluster0,0
639,-115.666759,204.352945,-81.541149,32.715667,-248.769039,311.923039,212.449397,94.161979,173.726825,370.441611,cluster1,1
640,-66.135581,99.229631,-5.687159,45.838177,-97.410479,121.136711,104.797579,11.677309,66.303409,160.797579,cluster1,0
641,-70.493392,142.682826,22.79554,55.556174,-162.874326,175.937108,146.809516,-12.711268,143.90273,186.809516,cluster1,0
642,-23.88245,56.234798,6.081826,21.634208,-53.62558,61.392974,59.749094,-4.089644,44.551084,75.749094,cluster0,0
643,-103.58593,80.966574,-161.891992,2.706052,-69.891192,161.011314,80.996608,174.23902,-31.083914,280.996608,cluster0,0
644,-97.070163,86.821219,-150.498433,0.262533,-70.270289,152.262787,92.446267,170.687937,-22.745609,286.405951,cluster0,0
645,-97.316886,170.117794,-63.466248,16.169052,-159.299002,206.160748,169.56389,95.809604,87.004852,310.339716,cluster1,1
646,-98.268943,155.698817,-71.537141,35.218731,-131.411603,190.380591,158.000351,89.544821,56.331157,300.000351,cluster1,1
647,-76.230981,98.541973,-0.768487,47.840887,-103.173649,126.995915,102.091081,11.542367,76.135107,166.091081,cluster1,0
648,-168.875855,64.572205,-304.917349,6.863129,-40.716707,204.703981,59.891269,316.917349,-124.382835,393.891269,cluster0,1
649,-126.54198,67.307168,-240.165964,-8.954244,15.5054,108.998376,68.07809,277.250804,-166.572882,364.07809,cluster0,1
650,-117.662553,41.130677,-212.099141,1.546535,2.084535,113.799447,38.585969,228.099141,-125.185503,284.585969,cluster0,1
651,-95.839623,67.987083,-143.730039,4.892881,-9.075981,98.314123,62.112755,165.832045,-83.940375,258.103193,cluster0,1
652,-142.337165,203.956373,40.533245,96.811693,-236.787881,265.285937,214.776211,-30.543047,193.675869,302.776211,cluster1,1
